plan_amount_inr,tenure_days,risk_tier,collateral_type,locked_token,price_inr,stress_drop_pct,fees_buffer_pct,outstanding_debt_inr,required_collateral_inr
70864.06977663554,90,HIGH,volatile,8.672364200439153,26299.080984921926,0.2,0.05609762250773176,58234.714447899445,256256.43114934696
168316.1901523567,90,LOW,volatile,5.057713797614227,26300.893234948686,0.2,0.03345561485061462,127901.9299358241,236037.44221858453
8690.692885118024,30,LOW,volatile,0.3031845301375143,36066.16730297552,0.2,0.02241780708918563,8450.8502151279,15429.106687482574
38245.83238840697,120,LOW,volatile,0.3404564375481011,35121.6774864338,0.2,0.02737495245877572,26960.902139447902,49462.42063171606
83013.64490862956,60,MEDIUM,stable,1071.5565316959799,86.33274039952693,0.02,0.0489636165900284,69902.39969371614,149643.00814498405
119671.29411689664,60,LOW,volatile,4.498642911994863,42902.594745388255,0.2,0.02932042299238511,120553.56879703139,221586.16147750348
2017.390110291021,120,HIGH,volatile,0.2401760591529651,24847.507618798187,0.2,0.049330472273347026,1495.3054007323265,6537.789676430577
115454.39123880754,120,MEDIUM,volatile,5.628933230574762,36551.1055526025,0.2,0.05326416826173817,104097.0661760884,274104.2745611121
76320.01538712629,180,MEDIUM,volatile,5.060132772978725,38810.66468917406,0.2,0.05640347484067973,78368.98987083728,206973.1830482663
126370.40669629272,120,LOW,stable,893.0617538998565,80.68135438691513,0.02,0.056249562908716036,91625.96446564925,141078.54944304895
181487.79407825664,30,LOW,stable,730.1507242540688,85.41354712654132,0.02,0.02722266260799818,149256.2906691235,223497.73223342616
88733.53031369341,90,LOW,volatile,5.008109980727593,15628.911464609664,0.2,0.042340290795772034,63283.12274957165,117790.2653022376
111361.15001661473,90,HIGH,volatile,20.184063206903765,24902.842628462262,0.2,0.05533378649290127,104542.28560747532,459695.8588281636
93095.19378007858,60,MEDIUM,volatile,8.791344412942843,23099.296433459753,0.2,0.029719329516962278,78770.14848133981,202777.86120039196
24585.87863910975,90,MEDIUM,volatile,1.741814976315478,38144.4719574978,0.2,0.05996499716474599,25361.870058253713,67206.73631097388
158829.48456167695,90,LOW,stable,2295.2465962472315,74.3173826737546,0.02,0.04945510641258889,149609.66760217646,228875.55340203232
177153.94839418447,120,LOW,volatile,20.457052362357196,15763.068491126207,0.2,0.05734863311940286,161330.41607134504,304611.5980600379
162481.84967541244,180,LOW,volatile,13.662268087304826,15709.594838976953,0.2,0.03243380476714196,165506.0939711757,305132.2969835876
189571.71829606293,120,MEDIUM,volatile,5.674088739263796,37911.426423125566,0.2,0.028105123012112723,141303.3080400598,363186.6372363604
94137.67504157999,180,MEDIUM,volatile,9.96316578796849,19301.127973182665,0.2,0.05798516281382003,91709.46364115468,242568.12955488786
130812.02934504503,180,LOW,stable,1444.1549664836396,90.88114043426722,0.02,0.031265121198078095,124981.95367022918,187885.61166078935
34499.97939263345,120,HIGH,volatile,5.590035473106238,21046.848671959993,0.2,0.05617097135231405,32279.48613724933,142052.7342847174
195384.81611487194,60,LOW,volatile,8.249412907986416,21648.676223591625,0.2,0.026808412053026472,180404.0512446181,330786.42390431993
116530.25592491991,90,HIGH,volatile,10.251970825472139,39193.07066549819,0.2,0.03433892169002899,86643.80527781732,373412.7505090767
53070.958512075034,30,LOW,volatile,2.8835022645262547,35461.157401209435,0.2,0.04514472852884727,52270.39271633007,97553.79536715185
161269.48139540764,180,LOW,volatile,7.475304290696272,34635.595038602754,0.2,0.056475600802222234,148739.47530673162,280606.4759601546
117711.73232450442,30,HIGH,volatile,2.6632565400666572,42860.25027340703,0.2,0.038452741328889414,114182.20990785335,494053.4537075041
189985.32141179603,60,LOW,volatile,3.790454771942096,41106.223985911565,0.2,0.04396644877571194,191245.2148642866,356524.2639414594
154225.49843068034,180,LOW,volatile,6.527589398772343,40404.788217122594,0.2,0.03305439863614085,137237.4201243171,253167.35806589614
175575.69981902817,30,LOW,volatile,16.255454050121646,19083.859272304606,0.2,0.027810184254011487,181705.01816473616,333496.90749959997
109783.35176619167,90,LOW,volatile,3.251833658867388,19979.319986847775,0.2,0.04962697634883928,81044.31898164474,151904.11336241895
103944.37664374396,90,MEDIUM,volatile,3.075712266609235,44462.64969081997,0.2,0.0493944221219856,72907.96334135128,191273.02514672055
151707.96777092363,60,HIGH,volatile,3.7739322973745852,32295.791124295196,0.2,0.05456176403399729,123714.85375260405,543603.9767106421
21897.78112357568,60,HIGH,volatile,2.182170648437194,31481.93459479026,0.2,0.026027437791679427,16988.13508872677,72626.21965810521
11752.286705228962,120,LOW,stable,128.81087918858637,78.35720741913225,0.02,0.02234429835232013,10503.764443221553,15653.737157089485
196756.74696820008,120,MEDIUM,volatile,7.097569803467396,37073.87860359682,0.2,0.045009196492995625,157032.22651475293,410250.3021342201
183342.8102126484,90,LOW,volatile,3.1765755802906988,32839.62474526467,0.2,0.03955227738381051,172497.74797218488,320215.0477643989
191176.52730773645,90,LOW,volatile,4.350500064984218,19496.727064771665,0.2,0.04502755238636315,197077.18634275693,367769.8029910044
13410.44863578276,60,LOW,volatile,1.3878321012626567,18073.679523431507,0.2,0.029551272154992564,12997.940050959936,23896.510205107377
54590.98097009972,120,HIGH,volatile,7.226760240490432,24084.828519804134,0.2,0.053024451791939264,46243.37297136315,202897.51030074942
180406.9334596096,30,HIGH,volatile,8.642732875713904,41101.44318400005,0.2,0.03779652273146211,188511.90044324714,815154.1448895893
18806.43579835039,30,MEDIUM,volatile,0.39186075155513095,27066.80959580667,0.2,0.04709228097978033,18240.622268204745,47749.0369432627
90835.46790957116,120,MEDIUM,volatile,4.3078339148541875,41168.31584675193,0.2,0.027799982959167396,89364.71031621344,229622.61935038774
68916.97926924324,30,MEDIUM,volatile,4.145942187974604,32183.1890801183,0.2,0.02198536227519119,53180.6255157221,135874.5520842663
176090.24522162,120,MEDIUM,volatile,6.223159341925198,42885.52820024184,0.2,0.034317791178286323,165597.8750390508,428202.0708355222
104097.15033509234,30,MEDIUM,stable,1621.6428756889732,78.71319588622049,0.02,0.037036734960093076,75441.53458168155,159664.57694482853
58784.46225917386,60,LOW,stable,849.8836478897006,86.57058853530822,0.02,0.03718251550211116,45990.51164828402,69534.3360941638
105335.93398181371,180,LOW,volatile,2.75342363204313,31534.54213414048,0.2,0.029575562846733155,74341.17548112445,136678.31712261867
23376.794916821455,60,LOW,volatile,1.0533692634687346,36291.527673944074,0.2,0.03869603833170314,22133.912678502806,41054.29894989415
146509.34377873634,180,HIGH,volatile,14.059064791691913,16369.647784658922,0.2,0.04022999536711215,103630.62667238791,449165.35959712084
124049.17333752214,60,MEDIUM,stable,625.4212453420347,75.55591933636778,0.02,0.031456139608654336,106336.4240595427,223839.50502090764
120541.0474311261,120,HIGH,volatile,12.615842265122073,36901.39198932756,0.2,0.033281353781919376,111754.03585440446,481139.0060759675
88131.02624867344,120,LOW,volatile,3.2880779930206376,42436.2169531231,0.2,0.04237695971126488,71099.56833255864,132343.84263442107
59554.58646570416,120,MEDIUM,volatile,1.3178683908779647,24109.437669675346,0.2,0.02179118827848937,49343.842746677175,126047.75928588548
14010.749894169763,60,LOW,volatile,0.7504465760793854,26820.448617158756,0.2,0.02165119827486736,14064.770485341596,25659.44574966112
189459.46832148268,120,LOW,volatile,7.23445734666626,41232.735853001475,0.2,0.03730143285884499,192395.06029441275,356377.9852113539
83894.23039022139,60,LOW,volatile,6.531604902438664,22985.521079885417,0.2,0.02250739902341416,83939.9544496345,153266.47231864222
99688.4190858283,180,LOW,volatile,3.3929842129725474,42782.45657435856,0.2,0.049856858922105216,95947.81561140715,179877.62913969505
75777.58420382718,60,HIGH,volatile,12.828314004890192,19233.183104420517,0.2,0.04347310345240632,60404.98530175613,262629.0728200852
197587.59278406188,180,LOW,volatile,9.97693067333016,22562.73495892324,0.2,0.02105054318992377,143475.6614001555,261599.82501278995
159438.2301131212,180,MEDIUM,stable,1830.7672289953605,86.9973032923859,0.02,0.033179860104008814,138877.61523390884,292827.6634264251
20056.28473149246,120,MEDIUM,volatile,0.9449730721973286,17804.910014286583,0.2,0.0235183995662946,20528.360221998817,52527.88600035154
122026.8378767453,90,LOW,stable,2036.6669091242118,72.15338594902519,0.02,0.056249783138427115,94958.9392803229,146210.43589197687
97442.28015683501,90,MEDIUM,volatile,5.929721768528749,34654.346139698486,0.2,0.03242962901830586,75356.23573042236,194500.02624843988
158877.0550087085,60,LOW,volatile,3.0088659046848276,21026.041257673773,0.2,0.035287314846643394,154567.8454911231,285753.8030716709
199465.8864192138,60,HIGH,stable,5733.886417150391,94.13229902693253,0.02,0.0514854640544191,180954.62742077833,647180.8176405837
149117.04137988,90,HIGH,stable,1525.7622607933715,82.90984154745969,0.02,0.028656346627326256,125482.72944924525,439042.87768736674
173120.83534019368,90,MEDIUM,stable,3595.353609729329,84.78459326579313,0.02,0.028315702541263678,173455.75427538672,364014.8486071818
101024.46496880721,120,MEDIUM,stable,810.998916088822,94.92771855758396,0.02,0.05229103588954896,91314.48763663207,196100.85058545912
75346.00008183173,180,LOW,volatile,8.099609471745904,19090.521902199718,0.2,0.041323107310095225,77010.66768917358,143201.7638823489
129012.6566195675,180,HIGH,stable,4122.143668068723,79.00075007244932,0.02,0.03026344128240791,106932.47408166285,374723.1929667206
150134.26433348336,120,LOW,stable,1762.6474085775935,90.69488246505874,0.02,0.02630952188397832,128428.81712390785,192139.5304643772
46279.25270760206,180,LOW,volatile,0.629283363970076,39788.46061585803,0.2,0.051660003269913796,33599.025737412674,63097.77056584524
101174.10849209657,180,LOW,stable,626.5934118213427,83.12689273998325,0.02,0.028156745357110262,83842.10326515215,125660.09331923265
23644.406371382174,90,MEDIUM,volatile,1.8561424028980404,17681.852321941504,0.2,0.039644897462277326,18038.317500559308,46883.611870652465
44054.209842567645,90,MEDIUM,volatile,0.7658018269582758,36229.08587148685,0.2,0.02760195139631949,31344.184273452716,80523.3623108146
176489.91913850285,90,MEDIUM,volatile,10.125699862388785,17297.37179799384,0.2,0.035026578286968466,139341.73273611497,360555.99211609585
29801.66454351453,30,MEDIUM,volatile,1.538459496417957,44236.12968633604,0.2,0.023355856909252584,25978.686860968064,66463.6033849578
162458.3021086402,60,LOW,stable,1447.1433608155016,80.02855011285382,0.02,0.02040717120045648,127785.67404228974,190077.8690516567
75146.55290735506,60,HIGH,volatile,4.616945671972211,26487.457794439517,0.2,0.04306530368824306,55471.75847441262,241086.110830142
133040.75373321603,120,LOW,volatile,8.452622709161975,24437.339571345554,0.2,0.04276843682634361,114153.877659402,212564.39386528629
182154.94795683862,60,MEDIUM,stable,2885.982030401798,79.74999405424228,0.02,0.027590580716324933,136934.35593375497,287168.27415098617
156398.8373364689,120,LOW,volatile,3.3043678373011454,38434.917140653466,0.2,0.027894528129680657,114186.4196015661,209592.13552708842
165362.28283989293,60,HIGH,volatile,21.8956678506495,30604.669401648796,0.2,0.050926207593083334,171325.8965266554,750211.9779135124
52968.66495056525,60,LOW,volatile,0.9698658117067269,34299.476265954196,0.2,0.037865094356106896,45901.83436092468,85071.2708037848
72973.24612178294,30,LOW,volatile,2.357055168443304,16721.73392282052,0.2,0.044160878009518206,71573.22305605914,133453.49897890323
146825.6120873921,90,MEDIUM,stable,1209.4788230246982,89.36495514965182,0.02,0.031194929312934903,111554.3443020728,234763.8248716873
155669.68273763586,30,LOW,volatile,3.9243919420313467,30852.099114901517,0.2,0.04344545214859745,134116.04127013756,249897.80950624758
158220.4012525748,60,LOW,volatile,7.046723305255527,30716.8106350756,0.2,0.03672943154626632,115734.04947479215,214258.74164740846
148281.48829945337,90,MEDIUM,volatile,15.322379379675327,22570.526940437252,0.2,0.030971701454706665,125168.89111985074,322613.9616175786
47092.89963726643,120,LOW,stable,242.96059091375494,72.49963133313491,0.02,0.042147044067595896,46586.17630657074,70772.0786185198
58528.241391029675,90,HIGH,volatile,10.091530768467472,25081.942686939317,0.2,0.022768725267731767,59257.60101135786,252528.42103670968
188466.1605052471,60,LOW,volatile,7.261379003246948,39554.81367643051,0.2,0.025067498350488313,166161.59258637798,304155.08577580634
111218.21596732015,180,MEDIUM,stable,866.2739647480884,80.55888944418984,0.02,0.03773484608316853,89001.35390553175,188489.40060479718
151135.62985419726,60,MEDIUM,volatile,10.2040773754228,22908.497965917886,0.2,0.03231495679307869,144593.60608276568,373165.3555397142
120239.9402323249,60,MEDIUM,volatile,5.66857572498747,32792.79361114119,0.2,0.052275320372624265,111056.60689539033,292155.31650085864
184975.87118411675,30,MEDIUM,volatile,6.2070207879749795,25538.94186955544,0.2,0.027864261634556006,159942.49286289318,410997.9308262698
173887.58180116705,60,MEDIUM,volatile,9.673489565963335,21710.759819256935,0.2,0.025360811601450307,150652.24279574116,386182.26485654974
53013.58347976916,60,HIGH,stable,746.2740955779055,74.40769906197498,0.02,0.022668038008940395,46260.97665140189,160917.08240975023
177057.18491922188,60,LOW,volatile,9.586159513604981,20017.523808717244,0.2,0.05266412784891801,144962.87795654323,272495.03838320303
60707.8323972823,30,LOW,volatile,1.56518242067035,32546.268249800596,0.2,0.05440789250602539,53522.43975495858,100775.86232822604
88755.10983470167,30,MEDIUM,volatile,2.807232083196244,37010.3076472119,0.2,0.05604581728244916,63910.85649340243,168731.98169699122
170395.4820456617,120,HIGH,volatile,25.83975612272393,16849.26829157738,0.2,0.05547883750417269,153281.6991202521,674106.6233254501
65479.79599246241,90,LOW,stable,627.4384202418747,94.33330227299862,0.02,0.05495678109106776,57207.83894799141,87976.38138447412
58863.611719312394,120,LOW,volatile,2.247097367869515,15343.573127401443,0.2,0.05899472643321539,49869.07119871547,94305.5060920754
134062.71302978808,90,HIGH,volatile,2.5319403834783847,39354.293612935864,0.2,0.03592942035756441,109046.31403225171,470684.5203648311
199935.5961203812,90,MEDIUM,volatile,14.71595816041026,23343.270021820812,0.2,0.046324789368539024,183465.5253673827,479911.31796603766
27080.33923719818,90,HIGH,volatile,2.4204569874395965,19610.134579628277,0.2,0.02167748155522613,23552.890925107153,100264.40951545173
140511.0686574209,60,MEDIUM,volatile,3.718249832893644,18910.726704441127,0.2,0.05464900055255263,103316.92722027616,272407.73508256266
105864.12219313845,60,MEDIUM,stable,1083.218911849984,91.4856316683406,0.02,0.02580668335682413,87979.27233355891,184183.11338088752
82712.88057143198,180,LOW,volatile,5.18149870556641,23644.212565409132,0.2,0.04727666171913735,60113.809865608666,112421.05378441712
150221.8911918554,90,HIGH,stable,4277.927030650868,77.7005308396107,0.02,0.03305583628624575,125091.1650405917,439544.75548649405
111412.42955251221,180,LOW,volatile,3.8787860114256247,40366.68125971117,0.2,0.04351263916832459,98766.13442783784,184042.33856651175
159764.4184602378,120,MEDIUM,volatile,18.582222358018498,18149.148704438685,0.2,0.05172656285735379,133700.47313846284,351540.84766579367
149026.93500506756,120,LOW,volatile,8.046098422885793,22815.90659842944,0.2,0.040354603165465366,122138.08072008059,226905.2044623768
197038.677802991,180,MEDIUM,volatile,13.486358746153403,18399.440326798827,0.2,0.058021035856703776,157316.12413479178,416109.4215351355
162362.3038574792,120,MEDIUM,stable,3381.7078981502095,82.73807329865326,0.02,0.03237002924227862,135348.5248231724,285162.7765910158
14293.159688290778,180,MEDIUM,volatile,0.38005559095234004,33691.86524562255,0.2,0.0424135714144118,10351.945894193184,26977.522226636684
156136.27981328097,120,HIGH,volatile,7.62150341086012,40454.692177505116,0.2,0.054319328528362854,163609.78397678814,718737.3232628239
130290.94082138223,120,LOW,volatile,2.5503963049155196,36885.79561085939,0.2,0.04206097631087381,116528.13909077064,216838.26140824603
